	anger	contempt	disgust	fear	happiness	neutral	sadness	surprise
cwp2003004218/PP	0.00346799544	0.00313173444	0.00182434812	0.000137286726	0.0117701693	0.9554299	0.007743973	0.0164945927
92509870	0.000133127076	0.00215326366	3.743701e-05	2.918628e-06	0.00513297133	0.991676152	0.000796598964	6.751199e-05
2005691121	0.00017179703	0.000923502666	7.027846e-05	0.00113234541	0.000754740729	0.9707404	0.01797321	0.008233728
2005691126	0.0005999618	0.009578154	0.0002466431	1.4974803e-06	0.0602165237	0.9274396	0.00188061188	3.70067828e-05
93500893	0.015162983	0.0026404378	0.004880852	0.0003948398	0.00127294287	0.953631639	0.0183572732	0.00365902833
agc1996000369/PP	0.000113415976	0.000918847742	1.6257829e-05	2.55084956e-06	0.00304507441	0.9953574	0.000331293151	0.000215172346
2013645881	7.20649632e-06	3.94861e-05	4.077911e-08	7.631044e-09	7.34848754e-07	0.9999111	4.088322e-05	4.968576e-07
2013645882	0.002788639	0.002256849	0.00018364533	1.64250323e-05	0.0102220364	0.9820467	0.000325352623	0.002160342
brh2003002496/PP	0.0826231241	0.0006273526	0.00373562821	0.00074252137	0.000850475568	0.8873763	0.0112234466	0.0128211612
2011660893	0.000103121449	1.66849914e-05	1.19859524e-05	8.44046e-06	1.6406495e-05	0.9743113	0.0253724121	0.000159636
cwp2003003082/PP	0.0029090927	0.00246283342	0.00108189287	0.00172482186	0.0007502004	0.8916361	0.09837388	0.0010611756
thc1995009024/PP	0.0002656446	0.00173091923	4.66653837e-05	3.71584883e-06	0.4106386	0.5870587	0.0002319598	2.376716e-05
gsc1994000633/PP	0.00311273476	0.0102787921	0.00243672612	4.21803743e-05	0.404554129	0.5779737	0.0010696894	0.00053204695
cwp2003001324/PP	0.000322582433	0.001521867	3.7562575e-05	4.56196431e-05	0.0008258118	0.994254768	0.002825436	0.000166330472
cwp2003004239/PP	0.0235132817	7.99587942e-05	8.18780754e-05	4.25672e-07	3.52613256e-07	0.965122163	0.0111984	3.51377435e-06
cwp2003003273/PP	0.06670483	0.00648534531	0.00226857723	0.00122429826	0.00103014777	0.891990244	0.0281483084	0.00214826176
99406018	0.000477467634	0.0008647273	1.534779e-05	7.397032e-06	0.0006340082	0.9972595	0.0006674452	7.411016e-05
brh2003004668/PP	4.539047e-05	0.000904855959	1.33106205e-05	1.65793926e-06	4.660072e-05	0.997977853	0.000900434738	0.000109902627
hec2009004495	2.014844e-05	0.0314389952	4.98574082e-05	4.43119426e-08	0.365944058	0.6020741	0.000468486978	4.313258e-06
hec2009004494	2.53633661e-05	0.07905059	0.000168987142	4.1846338e-08	0.630687356	0.289912462	0.000148976542	6.227961e-06
hec2009004497	0.004564391	0.00299232756	0.000177550362	0.000134143527	0.0008429292	0.897846937	0.09332245	0.000119296521
hec2009004496	0.0153054064	0.00118426257	0.0005094072	2.457084e-06	2.48959786e-05	0.9812	0.00174757477	2.60093766e-05
2012648249	0.0113097224	0.003504922	0.00177507172	0.0002777063	9.28900045e-05	0.9216987	0.0598187856	0.00152224
2015648672	5.599911e-07	7.142498e-09	1.49784807e-06	6.519417e-08	0.999995053	7.186836e-07	2.67099637e-07	1.80830807e-06
2014637422	0.0012070646	0.001483072	0.0002633259	0.000307876762	0.05139574	0.9365851	0.00626397	0.0024938127
2005681372	0.000465848076	0.00168884883	0.000152191627	0.000142946534	0.00202496885	0.961443841	0.03359457	0.000486811681
hec2009004498	0.00748620974	0.00272841379	0.000260227767	0.000347709545	0.000189707411	0.9844239	0.00339421257	0.001169617
96503454	0.000288712385	1.26932691e-05	2.821703e-07	9.329798e-08	3.8415547e-07	0.9996073	8.63385139e-05	4.1538874e-06
brh2003002337/PP	0.00892195	0.0027501767	0.000295690726	5.91688331e-05	0.000178889415	0.509006	0.4787738	1.42969448e-05
cwp2003003136/PP	0.00220528548	0.002897146	7.500742e-05	9.979937e-07	3.29190811e-06	0.9767002	0.01809779	2.02703868e-05
2002695725	0.00223016366	0.000495163666	0.00155806669	7.84156e-06	0.08236621	0.8837528	0.0294875726	0.000102175
2002695721	0.0399222672	0.00673453137	0.0185100846	0.0106520355	0.10385707	0.7691044	0.0148085328	0.0364110842
ggb2006001037	0.0017882213	0.00379974931	0.000137920186	3.380247e-05	2.53043618e-06	0.903661251	0.0905230641	5.34857463e-05
brh2003003773/PP	0.08025888	0.000147839353	0.0005670452	1.55458783e-05	1.25415017e-05	0.9116732	0.006940831	0.000384122017
agc1996000367/PP	4.898865e-05	0.00236034254	7.947697e-06	4.7429765e-08	0.005155462	0.992401242	1.88325976e-05	7.13108057e-06
95521797	0.204187632	0.00280623068	0.009537422	0.0100066354	0.000118249751	0.6828223	0.008470803	0.08205076
99401548	0.00101299863	0.00931915548	0.0005041358	9.841389e-06	0.0699537545	0.904501259	0.0146204736	7.83631258e-05
hec2008009347	0.000177650683	0.006242082	3.249378e-05	1.39719282e-06	0.348594785	0.644696236	6.68147259e-05	0.000188532664
hec2008009346	0.000339085644	0.00166300044	0.000826717645	0.00162090221	0.000511268736	0.8198982	0.163545161	0.0115956664
hec2008009345	4.19052922e-05	0.0005424057	0.00134650082	9.01672756e-05	0.8086321	0.09014841	0.09672352	0.002474998
hec2008009344	2.269807e-06	0.00131043221	7.32656554e-06	3.21014085e-07	0.717599332	0.2798347	0.0012308564	1.47447035e-05
2016646139	0.007956361	0.00357262348	0.0006595114	2.60947563e-05	0.00245962571	0.9831806	0.00188129058	0.0002638822
2016646138	0.0005880984	4.087498e-05	4.142855e-06	5.07281538e-06	1.02322076e-06	0.9990749	0.000191698258	9.420896e-05
hec2008009341	1.46940636e-06	0.0007257954	3.93289e-06	2.698876e-06	0.9202207	0.07814285	0.000629892	0.000272683043
2016646135	0.00737652974	0.0538506024	0.0009831378	0.000844621041	0.00622128276	0.9177422	0.005827546	0.00715411361
2016646134	0.004939969	0.00106087071	0.000969633	0.000891569	0.00335662812	0.9573194	0.0288247969	0.00263714627
2016646137	0.00084195094	0.00194497034	5.25395953e-05	0.000459424453	6.45623441e-05	0.99236685	0.00312784547	0.001141844
2016646136	0.07930789	0.08816662	0.0486771166	0.0482642129	0.00170140679	0.5992863	0.06429683	0.0702995956
2016646130	0.0132418135	0.0005380752	5.453558e-06	2.59187564e-05	1.3222018e-07	0.985568643	0.000282962777	0.000337015081
2016646133	0.009082195	0.0190089867	0.00106530485	1.65527017e-05	2.62526082e-05	0.9530276	0.01766811	0.000105002124
2016646132	0.00164182088	0.00983358	0.0005094935	8.269213e-05	0.09292749	0.8889815	0.00507111661	0.0009523041
cwp2003002867/PP	0.00302237971	0.00171073014	0.000221670023	0.000325696834	0.000371646835	0.985986948	0.006405692	0.00195524725
cwp2003003665/PP	0.0208124388	5.12438746e-05	1.26690966e-05	1.303878e-06	4.660271e-07	0.978507161	0.00058424	3.04918576e-05
brh2003001894/PP	0.008535715	0.000333552482	0.00253854156	4.939586e-06	6.636643e-05	0.98106724	0.006885523	0.0005681174
2013650263	0.0168112945	0.01443036	0.000331668678	0.000138811534	0.000244855415	0.965765357	0.00118096522	0.00109670882
2013650262	0.00202191272	0.002333439	0.000514014	6.9875e-05	0.00155590929	0.9824248	0.0107562291	0.00032380264
hec2009005726	1.27200692e-05	0.0008227252	1.176335e-06	2.88335666e-09	0.00432271045	0.9948271	1.00416582e-05	3.523757e-06
hec2009005727	0.000201331233	0.00203678524	1.80054649e-05	6.29954933e-09	7.603826e-05	0.997428358	0.000238221881	1.24105782e-06
hec2009005720	0.0108240033	0.004434907	0.000148323641	2.74873855e-06	0.0002505628	0.983854	0.0004038096	8.166935e-05
hec2009005721	0.00248241052	0.006580535	0.000125123246	1.69352279e-06	0.001206574	0.9893478	0.000202798561	5.307326e-05
2013650265	0.00127943081	0.000255459949	1.814168e-05	5.15681677e-06	1.23564578e-05	0.9981942	0.000165263264	6.9953785e-05
hec2009005728	0.000358263118	0.00216106465	9.87436943e-05	4.62527933e-05	0.003612826	0.9882133	0.000570528733	0.00493900524
hec2009005729	0.0001023783	0.0002637873	2.21627351e-06	6.5975e-07	5.90359559e-06	0.999375045	0.000233869374	1.6166252e-05
cwp2003003663/PP	0.000482406875	0.0007066909	5.173965e-06	5.421583e-07	4.14438364e-05	0.9986866	5.71516575e-05	1.997011e-05
2001703947	5.302001e-06	0.0005148888	5.69723943e-06	7.15477944e-09	0.9626232	0.0368477665	1.9456445e-06	1.23693212e-06
2001703940	1.93586008e-10	3.742155e-12	1.853521e-10	5.30833754e-12	1.0	1.24586218e-11	1.3787312e-14	3.91399446e-09
2001703941	0.000122891666	0.00111302023	2.35587959e-05	0.000217743349	1.61315656e-05	0.9895656	0.00595311867	0.00298791146
brh2003000313/PP	0.107974365	0.01167847	0.0522816554	4.6809826e-05	0.000134163638	0.811808944	0.0115965866	0.004478987
2004662502	0.000214739979	0.005828663	0.000269291864	2.598635e-05	0.00140771712	0.980381846	0.0107590016	0.00111275725
2004662500	0.0007859752	0.04649609	0.00487241149	0.000154809619	0.000164787372	0.8543344	0.0862448961	0.00694661
97503087	0.000422495417	0.0007367896	3.167131e-06	3.53263374e-08	1.398657e-05	0.998590469	0.000228610137	4.427524e-06
brh2003002519/PP	0.000601721753	7.18509864e-06	5.73858358e-07	5.99649975e-05	2.42839576e-07	0.9986703	0.0005433325	0.000116703377
95513777	8.694217e-05	0.004088331	6.50667644e-05	1.28712577e-06	0.5518734	0.443661422	0.00010303942	0.0001205255
brh2003002308/PP	0.0007120959	0.0019502599	0.0008557954	5.43067147e-09	0.000141690864	0.9962127	0.000121594487	5.83590054e-06
00652469	0.0329758748	0.000100322723	4.26167062e-05	6.73251634e-07	1.05555081e-07	0.96628046	0.0005955014	4.436077e-06
2002725260	0.00145934476	0.00713085	1.25045617e-05	2.306911e-07	0.000272763573	0.9903908	0.000728604	4.94178175e-06
owi2001041098/PP	1.27641684e-07	3.98559932e-05	6.43475641e-06	1.38083989e-09	0.999353468	0.000588626	1.20164685e-07	1.13660881e-05
cwp2003002255/PP	0.00142412318	0.00105000241	0.000125577732	6.73383038e-05	0.0004897805	0.9888467	0.007591011	0.000405430183
cwp2003002491/PP	0.0438151881	0.009789982	0.009159697	0.000205424047	2.36304913e-05	0.798063338	0.138449639	0.000493135536
2002710540	1.34867085e-12	2.286321e-12	1.03295e-12	1.822687e-14	1.0	7.15127749e-11	2.28510028e-12	1.630219e-11
brh2003004898/PP	4.11025721e-05	0.0006172231	1.21561325e-05	1.04690415e-07	0.000118537457	0.99806565	0.00113997725	5.25827954e-06
cwp2003001443/PP	0.00824524648	0.0007148085	0.0004974687	0.000136816554	0.00016392328	0.983409	0.00639341772	0.0004393463
brh2003004371/PP	0.0435250141	0.0188230611	0.007957146	0.0117929624	0.00204730732	0.8417279	0.0285584778	0.0455681272
cwp2003002476/PP	0.100726672	0.007597315	0.0163514316	0.0009924697	0.000280861772	0.848240435	0.0219554231	0.003855368
brh2003001892/PP	0.0055513517	0.000297850434	0.00106827426	3.29061471e-08	5.49102333e-06	0.9925987	0.000473776279	4.52584754e-06
2006689629	6.02448235e-05	1.01334226e-05	1.23036511e-06	7.930651e-10	1.02919353e-06	0.9999185	8.245708e-06	6.24227937e-07
brh2003002968/PP	0.0138623519	0.0285585113	0.00383946	9.30808237e-05	0.06500374	0.8830552	0.00480303867	0.0007846093
cwp2003003355/PP	0.0613312125	0.0351427533	0.00201475085	0.00183858827	0.000212286352	0.87973094	0.0156865343	0.004042926
2002695269	0.000730967848	0.001173559	5.17565932e-05	8.413544e-05	0.004828466	0.9909269	0.00182728982	0.0003769301
brh2003004224/PP	0.000294600264	0.00132369308	1.1830537e-05	1.47867115e-06	8.786617e-05	0.9967981	0.00144747854	3.493082e-05
cwp2003003160/PP	0.004489776	0.00363859558	0.0002380384	0.000124570026	5.740534e-05	0.9730639	0.0178618822	0.00052585674
brh2003002632/PP	0.0133151282	0.015106705	0.00482312357	0.00228585163	0.000264196016	0.8626319	0.09995636	0.00161671068
cwp2003002474/PP	0.001196973	0.001426838	0.0003214526	8.81710439e-05	0.001292231	0.9922456	0.00291777542	0.000510915532
npc2007018563	0.000166637983	0.00147839414	1.04433993e-05	1.02962611e-06	0.00266350387	0.995295346	7.45296638e-05	0.000310105243
2003681137	0.00360457529	0.000259846653	1.58542553e-05	0.000124865459	0.0005037091	0.994591951	0.000531079946	0.0003680887
hec2009002369	0.000129121283	0.008999422	2.103028e-05	1.59708975e-07	0.09282399	0.897691369	0.0003173357	1.75876867e-05
95514693	5.013776e-05	0.00247504772	6.607161e-05	1.67801738e-06	0.03372927	0.963283837	0.000111128182	0.000282813417
agc1996000365/PP	0.00362076913	0.008285312	0.00308453664	0.000177899376	0.112818681	0.851711	0.0175262447	0.00277556013
brh2003002032/PP	0.0053576	0.00123566645	0.004946792	0.0007385119	0.00209938921	0.952323258	0.01120338	0.022095412
det1994001280/PP	0.00181076583	0.003339904	4.22009762e-05	1.120655e-05	0.0002580148	0.9865157	0.007971178	5.10336831e-05
brh2003003090/PP	0.009647801	0.002564632	0.00221066549	0.000253002567	0.014341441	0.9617532	0.006183237	0.00304600876
cwp2003000301/PP	0.0545482375	0.000162956349	9.731644e-05	1.03663915e-05	1.04458231e-05	0.9438542	0.0012375738	7.88847537e-05
95510331	6.46669e-08	1.85590654e-08	2.12222332e-07	5.5953862e-08	0.9999501	1.52496486e-05	2.015693e-05	1.41290357e-05
91794581	9.995671e-05	0.000150443972	1.32004216e-05	5.538968e-06	0.009379119	0.9892805	0.000846473034	0.000224744814
brh2003000706/PP	0.004099156	0.00289992522	3.91620779e-05	1.19585984e-05	1.40970169e-05	0.986306131	0.00658632535	4.323551e-05
cwp2003001095/PP	0.0009843587	7.739266e-05	1.51619042e-05	9.358093e-07	1.10662495e-05	0.9987238	0.000166239231	2.10631115e-05
agc1996000363/PP	0.0006631198	0.004089419	0.00491671357	0.0003274077	0.766798258	0.212674841	0.00742598437	0.003104264
thc1995006207/PP	0.0182611626	0.0125846555	0.0109168906	0.00344653218	0.0274944417	0.8782591	0.018405702	0.0306315161
00650682	2.49508321e-05	1.03473754e-08	4.520837e-06	1.46355878e-05	0.9995012	2.33236333e-05	5.780695e-06	0.0004255606
brh2003003387/PP	0.00415428774	0.00132747611	0.00047088234	1.42515012e-06	0.000298737257	0.9871625	0.00654735276	3.73878574e-05
ggb2004002601	0.000433271518	0.0001670589	2.73610749e-05	3.00072479e-05	0.000227384982	0.995504439	0.003484798	0.0001256839
ggb2004002600	2.74274826e-05	0.00240913429	3.93487062e-06	1.52122914e-06	0.0384840742	0.95828706	0.000709104	7.77299138e-05
brh2003000686/PP	0.107233562	0.0200263876	0.001637679	1.67537255e-05	2.2695649e-05	0.8667512	0.00421526562	9.64820356e-05
brh2003003215/PP	0.017300494	0.01220209	0.00144211273	4.08981978e-05	0.000294156052	0.959018052	0.009357317	0.00034488528
brh2003000887/PP	0.153375253	0.004271009	0.0149514368	0.00233098445	0.000247234042	0.7757569	0.0459171459	0.0031500163
2005685551	0.007656379	0.03990064	0.002461713	7.446803e-05	0.0478164256	0.890512943	0.0110052787	0.000572139747
2001701405	8.766162e-06	0.000626794761	4.77972571e-06	1.77401972e-07	8.24059753e-05	0.9990905	0.000142515986	4.409486e-05
2001701404	0.123068906	0.0106770815	0.005908851	7.35446156e-05	2.78991665e-05	0.829789162	0.0301195811	0.000334956218
2005685559	0.242145836	0.00362240453	0.00171639316	0.00155713758	2.19651683e-05	0.7329325	0.0117117809	0.0062919776
brh2003003073/PP	0.000470274274	0.000442632823	2.227612e-05	5.97503276e-06	4.14513624e-06	0.9889538	0.0100300452	7.08509e-05
cwp2003002394/PP	6.24595e-05	4.3410324e-05	2.91747779e-06	1.47896833e-06	4.37781546e-06	0.9994203	0.0004170228	4.806827e-05
brh2003000922/PP	0.00238241255	0.000222941526	0.000232111415	2.77196923e-05	0.00039397573	0.9921666	0.00346898241	0.00110526953
brh2003004793/PP	0.0245192163	0.000290455937	0.0006988799	1.648593e-06	2.60057527e-06	0.969595253	0.004855687	3.62665924e-05
brh2003001777/PP	0.0009973615	0.00156236254	0.001019161	2.981299e-07	0.00184013008	0.9903171	0.0042546764	8.910762e-06
2008677901	0.005855721	0.00212320569	0.000147046521	9.162469e-07	0.000214939631	0.990310133	0.00128974114	5.83240726e-05
2008677900	0.00136460946	0.00260817725	6.2287756e-05	6.79595723e-06	0.000268378179	0.9900181	0.005648699	2.2950162e-05
2008677903	0.00185364275	0.0190225281	0.000608132454	0.000412303983	0.079847984	0.8912322	0.00369662186	0.0033265932
2002712160	6.177922e-07	4.34178872e-07	1.17277559e-05	8.447298e-10	0.999938667	4.694222e-05	1.03405478e-06	6.05376329e-07
2008677905	2.356327e-05	0.000840893365	1.45958074e-06	3.24708722e-08	0.0005740873	0.998472869	8.27216863e-05	4.38833058e-06
2008677904	5.456034e-06	0.000709396845	4.45338031e-07	4.843591e-09	0.0374879427	0.9617799	1.44213109e-05	2.43964269e-06
2008677907	0.002163782	0.0492129	0.00706448732	0.0006844965	0.576695	0.300027758	0.0632143	0.000937270233
2008677906	0.009840693	0.005932284	0.0009949426	0.00104145764	0.022948632	0.943663	0.009009107	0.00656989776
91481461	5.649887e-05	0.00262970012	1.91892159e-05	5.42285943e-06	0.445859015	0.550732553	0.000363004016	0.000334637
cwp2003001585/PP	0.00239166152	4.360699e-05	2.00988434e-05	4.85210876e-05	1.33428539e-05	0.9965533	0.0008385919	9.088252e-05
brh2003001245/PP	0.050969556	0.00434573228	0.000456285023	6.530271e-05	0.000202716	0.927421153	0.0163552165	0.000184014
brh2003004204/PP	0.0009336589	0.00190742337	4.691406e-06	1.74009824e-06	8.379031e-06	0.9967295	0.0003889598	2.56408366e-05
cwp2003002396/PP	8.914616e-05	1.20217574e-05	8.32754154e-07	4.146719e-08	7.277333e-07	0.9998495	4.462997e-05	3.11165786e-06
brh2003001771/PP	0.009599603	0.01139955	0.000166936326	4.259426e-06	0.000219312307	0.9765414	0.0019960627	7.28736e-05
brh2003000688/PP	0.00229368266	0.00074754	0.000252392085	4.40752774e-05	0.0392449647	0.955301166	0.0012811051	0.0008350664
2003675417	0.000630924362	9.95685e-05	2.10808821e-06	2.59559674e-05	2.50005851e-05	0.998008549	0.00110492064	0.000102989878
2003675419	0.00110959972	0.0163818542	8.007707e-05	3.62758874e-06	9.197479e-05	0.9809509	0.000651649665	0.0007303533
brh2003001247/PP	0.00370072317	0.0111831166	0.00366324629	6.175497e-05	0.00561260525	0.9634402	0.0113283712	0.00100998231
cwp2003000307/PP	0.0515483357	0.0122115361	0.00225343532	0.0007501633	0.001188865	0.919538	0.006507045	0.00600262545
brh2003004202/PP	0.000330388	0.000872987	0.000341853563	4.481362e-06	0.0008510159	0.993015647	0.00398989627	0.0005937446
brh2003003111/PP	0.03265304	0.00111358531	0.000468516664	2.85718525e-05	2.789406e-06	0.9572158	0.00833988	0.000177857364
brh2003002063/PP	0.00209002243	0.002374738	0.000148511448	5.13539271e-06	4.5484714e-07	0.941838145	0.05350108	4.188574e-05
cwp2003001288/PP	0.1659359	0.0132992333	0.004256337	0.000102887258	0.000163333461	0.809648156	0.00522445561	0.00136970449
91784607	4.887378e-08	5.69708682e-05	6.345669e-07	3.22508478e-11	0.9653051	0.0346353948	1.84890916e-06	1.39145016e-08
2012645530	5.12745937e-05	0.000682775164	1.5218726e-06	4.10185557e-08	0.00209691515	0.9970554	0.000108074404	4.0082773e-06
2012645533	9.52690243e-05	0.000160569209	5.88311468e-06	8.48138952e-05	2.8668197e-05	0.991263032	0.008116473	0.000245280971
2012645534	0.00311724748	0.00120459427	9.95452137e-05	7.490799e-05	6.346153e-05	0.985431552	0.009484125	0.0005245707
brh2003000003/PP	0.00443878071	0.000231214726	2.5791e-05	1.1373354e-05	5.31811565e-05	0.99483496	0.0002976703	0.000107040076
2007677525	0.00187675178	0.007137038	0.000113350361	2.31967024e-05	0.0494822636	0.9398223	0.0008148845	0.000730170752
2015645157	4.16919166e-09	1.22866411e-10	4.68847572e-10	1.03702108e-11	1.0	3.12730086e-09	5.67004568e-11	4.33909531e-09
2015645156	1.95384018e-07	5.04161051e-08	5.5221733e-07	8.336145e-10	0.9999566	4.0102932e-05	2.10538951e-06	3.68403732e-07
2015645151	2.032944e-06	2.275565e-06	2.814024e-06	1.29001494e-08	0.9999639	2.864354e-05	3.20387166e-08	2.80780341e-07
2015645152	0.0534716174	0.0150746694	0.024042502	0.000432550849	0.03939431	0.817770958	0.00312720262	0.04668617
2004672380	2.13455473e-06	7.462406e-05	2.444987e-07	1.43081209e-08	0.06340258	0.936502755	8.127832e-06	9.533769e-06
brh2003004489/PP	0.022181645	0.007923038	0.004851822	0.0002271945	0.000376790267	0.9349225	0.0277603939	0.001756602
94507690	1.73735509e-06	0.0008934627	2.39313886e-06	3.74836281e-06	0.00164710125	0.9953937	0.00194789842	0.0001099921
brh2003004543/PP	0.000372207665	0.0008344394	1.27916073e-05	2.26591908e-07	3.36903872e-06	0.98328644	0.0154817365	8.804187e-06
